255000,2514,2759.15
256000,4470,2925.21
257000,1956,2686.74
258000,2235,2725.21
259000,2235,2725.21
260000,2235,2725.21
261000,2514,2759.15
262000,2235,2725.21
263000,1956,2686.74
264000,2515,2759.27
265000,1956,2686.74
266000,2514,2759.15
267000,2235,2725.21
268000,1955,2686.59
269000,3073,2817.09
270000,2514,2759.15
271000,1956,2686.74
272000,2514,2759.15
273000,2794,2789.62
274000,2514,2759.15
275000,2235,2725.21
276000,2235,2725.21
277000,2794,2789.62
278000,2514,2759.15
279000,2235,2725.21
280000,2514,2759.15
281000,2514,2759.15
282000,2514,2759.15
283000,2235,2725.21
284000,2514,2759.15
285000,2793,2789.52
286000,2235,2725.21
287000,2514,2759.15
288000,2515,2759.27
289000,2514,2759.15
290000,2235,2725.21
291000,2514,2759.15
292000,2235,2725.21
293000,2235,2725.21
294000,2515,2759.27
295000,2515,2759.27
296000,2793,2789.52
297000,2794,2789.62
298000,2235,2725.21
299000,2515,2759.27
300000,1956,2686.74
301000,2235,2725.21
302000,2514,2759.15
303000,2235,2725.21
304000,2514,2759.15
305000,2794,2789.62
306000,2794,2789.62
307000,2794,2789.62
308000,2514,2759.15
309000,2235,2725.21
310000,2235,2725.21
311000,2793,2789.52
312000,2514,2759.15
313000,2235,2725.21
314000,2514,2759.15
315000,2235,2725.21
316000,2234,2725.08
317000,2235,2725.21
318000,2514,2759.15
319000,1956,2686.74
320000,2235,2725.21
321000,2793,2789.52
322000,2514,2759.15
323000,2794,2789.62
324000,2235,2725.21
325000,2514,2759.15
326000,2235,2725.21
327000,2514,2759.15
328000,2235,2725.21
329000,2514,2759.15
330000,2235,2725.21
331000,2235,2725.21
332000,2235,2725.21
333000,3073,2817.09
334000,2794,2789.62
335000,2235,2725.21
336000,2794,2789.62
337000,2793,2789.52
338000,2234,2725.08
339000,3073,2817.09
340000,2235,2725.21
341000,2235,2725.21
342000,2235,2725.21
343000,2794,2789.62
344000,3911,2886.66
345000,2793,2789.52
346000,2235,2725.21
347000,2794,2789.62
